equipo_tag,temp_motor_c,presion_hidraulica_psi,vibracion_rodamientos_mm_s,presion_aceite_psi,temp_refrigerante_c,rpm_motor,voltaje_sistema_v,corriente_a,desgaste_componente_hrs,falla_maquina,tipo_falla
PALA-02,83.46,3178.03,2.43,66.39,85.43,1679.7,25.96,166.39,1952.6,0,NORMAL
PALA-03,77.52,3317.38,2.56,58.54,80.44,1691.2,26.78,178.59,3417.8,0,NORMAL
PALA-02,76.1,3230.56,1.58,59.87,84.33,1815.4,26.09,121.67,406.1,0,NORMAL
CARG-01,84.21,2880.9,4.07,49.32,83.44,1660.7,26.56,128.51,3052.2,0,NORMAL
CARG-01,87.05,3485.1,4.43,50.36,82.06,1617.2,27.63,155.67,2388.2,0,NORMAL
CARG-01,81.64,3622.68,1.12,60.32,75.43,1737.6,26.76,172.25,1939.7,0,NORMAL
CARG-01,79.94,3218.18,0.91,51.25,85.36,1725.1,26.36,181.3,2357.9,0,NORMAL
PALA-01,82.7,3088.37,2.36,47.29,81.39,1780.4,26.22,161.23,2755.1,0,NORMAL
PALA-02,82.25,3521.08,1.3,45.7,79.99,1886.7,27.46,140.36,689.1,0,NORMAL
PALA-02,83.09,3590.27,2.77,52.92,76.37,1671.2,26.71,141.87,811.3,0,NORMAL
PALA-02,70.62,4326.77,2.38,52.85,71.22,1831.9,27.01,280.33,895.1,1,FALLA_SOBRECARGA
CARG-01,77.19,1853.82,1.62,27.31,88.61,1737.1,25.94,134.2,1245.9,1,FALLA_PRESION_HIDRAULICA
PALA-02,78.2,3235.62,0.89,49.05,82.23,1842.9,25.34,129.88,2002.6,0,NORMAL
PALA-01,82.68,2948.58,2.19,60.89,76.57,1867.9,27.43,178.85,3193.0,0,NORMAL
PALA-02,82.84,3197.6,0.68,47.94,75.96,1629.1,27.25,161.82,926.8,0,NORMAL
CARG-02,84.86,3558.69,3.04,48.07,79.89,1957.5,25.55,178.57,1959.3,0,NORMAL
PALA-01,83.16,3219.64,1.16,54.69,84.23,1741.7,27.07,149.76,3419.7,0,NORMAL
PALA-03,76.15,3062.79,2.18,54.27,83.52,1582.3,27.5,157.02,2386.0,0,NORMAL
PALA-02,88.51,3339.4,1.14,56.9,83.73,1583.3,26.09,95.6,1529.6,0,NORMAL
PALA-01,87.72,3129.9,1.93,48.12,77.45,1896.8,26.36,186.41,306.4,0,NORMAL
PALA-02,76.34,3238.04,0.89,55.77,80.28,1877.7,27.93,173.56,1166.8,0,NORMAL
CARG-01,83.5,1994.24,4.47,19.06,81.51,1851.6,27.41,164.46,1159.1,1,FALLA_PRESION_HIDRAULICA
PALA-03,79.32,4180.58,2.19,43.02,80.77,1655.1,25.81,327.13,2374.7,1,FALLA_SOBRECARGA
CARG-02,82.62,3382.78,0.93,63.14,83.18,1675.2,25.89,219.55,640.4,0,NORMAL
PALA-02,86.74,3270.86,1.3,59.23,87.29,1530.9,26.22,132.57,1751.8,0,NORMAL
PALA-01,91.59,3110.31,1.35,53.98,81.84,1685.0,26.61,209.55,1428.5,0,NORMAL
CARG-02,85.38,3271.52,2.78,43.89,78.66,1740.5,26.82,204.22,534.0,0,NORMAL
PALA-02,83.33,3140.71,2.46,51.71,75.19,1900.0,25.4,145.52,3115.2,0,NORMAL
PALA-03,80.47,3108.92,1.38,56.24,81.7,1686.9,25.91,121.8,2193.2,0,NORMAL
CARG-01,82.82,3459.53,1.53,51.7,78.36,1680.0,24.9,169.84,2373.7,0,NORMAL
PALA-02,88.12,3390.92,1.77,61.81,82.71,1754.7,27.01,199.6,1413.7,0,NORMAL
CARG-01,81.8,3246.17,1.32,57.15,82.46,1822.1,26.44,115.93,2940.1,0,NORMAL
PALA-01,78.01,3275.98,1.31,49.38,87.25,1906.3,26.22,116.35,3245.4,0,NORMAL
PALA-02,74.71,3248.49,2.14,46.02,81.86,1636.1,26.06,180.5,135.4,0,NORMAL
PALA-01,84.31,3337.66,2.96,58.37,82.82,1699.5,18.35,164.84,1601.9,1,FALLA_ELECTRICA
CARG-01,83.11,3106.09,1.7,58.21,78.38,1736.4,26.73,189.91,2366.3,0,NORMAL
PALA-01,79.09,4360.5,1.53,57.78,75.27,1688.0,25.45,290.31,2937.3,1,FALLA_SOBRECARGA
CARG-01,86.62,3313.64,2.17,62.43,85.3,1645.5,25.81,172.92,2768.8,0,NORMAL
CARG-02,80.1,3202.65,0.64,56.29,85.83,1689.2,25.59,165.66,3432.9,0,NORMAL
PALA-03,81.39,3162.2,2.5,54.47,79.68,1573.8,24.34,161.4,2665.9,0,NORMAL
PALA-03,81.93,3401.4,3.9,57.82,73.26,1647.3,27.82,182.98,481.6,0,NORMAL
PALA-02,80.42,3222.91,2.05,60.17,86.44,1572.0,26.94,112.67,599.8,0,NORMAL
PALA-02,83.06,3124.2,1.57,57.44,85.75,1721.5,25.75,158.4,3335.0,0,NORMAL
PALA-02,87.18,3180.78,1.65,54.16,80.53,1673.0,26.59,144.59,133.6,0,NORMAL
PALA-03,76.86,3388.46,1.23,58.84,85.28,1654.5,25.47,142.58,1350.8,0,NORMAL
CARG-02,84.2,2960.1,1.96,54.48,80.84,1721.9,26.8,181.93,1538.4,0,NORMAL
CARG-02,82.77,3186.03,3.5,51.56,81.87,1423.2,28.32,188.56,944.9,0,NORMAL
CARG-02,82.69,3442.7,2.13,54.61,74.5,1682.0,27.16,187.5,2568.5,0,NORMAL
CARG-02,85.92,3219.72,2.05,52.4,85.89,1743.4,24.82,188.43,2923.3,0,NORMAL
PALA-02,82.22,1724.78,2.29,26.82,73.99,1837.0,25.17,169.73,3349.5,1,FALLA_PRESION_HIDRAULICA
PALA-03,84.16,3445.62,1.97,49.77,87.89,1793.1,25.21,110.0,3386.4,0,NORMAL
CARG-02,85.22,3410.62,1.6,59.0,88.29,1872.5,26.06,151.3,1401.5,0,NORMAL
PALA-02,79.73,3170.79,4.17,55.07,70.78,1548.0,26.35,175.46,3312.3,0,NORMAL
CARG-02,83.35,3226.53,2.93,57.55,87.23,1845.6,27.53,165.22,1724.5,0,NORMAL
PALA-02,80.87,3412.86,1.4,56.41,80.04,1755.9,25.31,191.2,2924.6,0,NORMAL
PALA-03,81.4,3419.1,2.48,49.49,82.69,1655.6,26.42,170.72,2767.9,0,NORMAL
CARG-01,80.55,3234.15,1.38,60.62,75.36,1733.0,24.29,163.44,824.4,0,NORMAL
CARG-02,84.12,4390.58,1.37,52.87,79.71,2095.1,25.58,313.31,2018.9,1,FALLA_SOBRECARGA
PALA-01,82.37,3298.18,0.64,52.19,76.28,1737.4,25.33,148.27,3400.7,0,NORMAL
CARG-01,83.78,3496.04,1.57,55.07,77.84,1729.6,24.69,195.82,1866.9,0,NORMAL
PALA-03,81.92,3442.16,1.53,55.17,85.89,1823.1,20.27,149.34,1852.4,1,FALLA_ELECTRICA
PALA-02,74.78,3374.81,2.09,67.0,85.0,1693.7,25.88,188.05,2213.1,0,NORMAL
CARG-01,82.14,3055.84,2.59,56.98,84.28,1624.9,26.54,98.56,3254.7,0,NORMAL
PALA-03,82.29,3200.53,2.84,51.57,78.84,1888.5,25.29,131.02,1388.1,0,NORMAL
PALA-03,83.09,3209.99,2.32,63.49,78.24,1547.3,27.34,103.54,181.0,0,NORMAL
PALA-02,79.33,2102.99,2.08,26.07,74.4,1725.2,25.64,80.29,672.5,1,FALLA_PRESION_HIDRAULICA
PALA-02,76.62,3207.0,3.16,51.59,83.71,1712.2,27.29,95.98,3363.1,0,NORMAL
PALA-03,84.81,3475.62,1.84,51.22,88.75,1620.0,27.26,154.24,950.8,0,NORMAL
PALA-02,80.77,3147.27,0.65,53.98,86.82,1561.9,26.61,210.88,2615.8,0,NORMAL
PALA-01,82.77,3161.64,0.64,55.73,81.12,1704.7,26.68,103.9,1373.4,0,NORMAL
CARG-02,80.73,3336.66,1.53,56.18,82.97,1763.9,25.59,160.76,179.6,0,NORMAL
PALA-03,81.97,3532.27,1.88,56.09,81.99,1845.7,25.1,152.1,1191.3,0,NORMAL
CARG-01,79.98,3211.88,1.6,57.15,84.64,1627.4,26.55,161.74,1474.3,0,NORMAL
PALA-02,77.64,1832.05,0.66,23.96,87.97,1625.9,26.57,152.19,849.3,1,FALLA_PRESION_HIDRAULICA
PALA-02,84.13,2968.45,2.95,60.45,78.72,1903.1,26.1,136.34,3394.3,0,NORMAL
PALA-02,79.29,3303.63,1.38,45.94,78.87,1663.9,25.74,81.52,3468.3,0,NORMAL
PALA-02,82.74,2984.54,1.54,41.24,79.85,1679.9,25.71,179.88,1003.9,0,NORMAL
PALA-03,83.85,3094.2,2.2,57.7,80.87,1866.3,25.22,195.83,3359.9,0,NORMAL
PALA-03,79.36,3252.22,2.32,52.34,83.91,1522.5,27.16,158.93,3223.9,0,NORMAL
PALA-02,76.58,2809.11,1.18,62.59,80.73,1575.8,25.84,161.81,3323.7,0,NORMAL
PALA-01,92.92,3181.65,1.06,59.21,77.59,1887.0,25.64,112.47,2591.0,0,NORMAL
PALA-02,79.63,3040.33,0.76,56.94,77.64,1647.8,26.9,142.45,1736.1,0,NORMAL
PALA-01,84.81,2980.15,2.78,51.57,76.3,1655.9,25.98,178.55,1469.9,0,NORMAL
PALA-01,90.73,3105.61,2.29,57.38,80.57,1666.0,25.92,124.54,148.3,0,NORMAL
CARG-02,85.55,3057.54,1.73,52.02,85.14,1681.6,27.31,156.12,788.9,0,NORMAL
PALA-03,80.65,3334.51,6.06,54.3,82.68,1664.9,25.48,235.15,3620.5,1,FALLA_DESGASTE_RODAMIENTOS
PALA-03,81.7,3465.37,1.94,52.37,83.25,1737.1,25.52,167.5,441.2,0,NORMAL
PALA-02,78.25,3184.4,4.59,55.3,76.66,1870.3,24.89,120.56,95.2,0,NORMAL
CARG-02,85.97,3142.7,1.76,52.75,76.31,1623.6,26.38,257.53,2779.8,0,NORMAL
PALA-03,84.55,3175.44,1.85,59.0,81.71,1649.1,25.93,173.04,1402.1,0,NORMAL
CARG-01,79.69,3050.53,1.78,56.26,85.99,1723.8,27.89,131.24,1414.6,0,NORMAL
PALA-02,77.31,3018.03,1.11,51.45,84.38,1908.6,25.93,156.48,987.6,0,NORMAL
CARG-02,76.05,2953.8,0.44,51.76,78.31,1684.5,26.92,100.47,2947.9,0,NORMAL
CARG-01,86.44,3010.69,2.76,47.65,90.16,1612.1,19.98,131.28,2869.7,1,FALLA_ELECTRICA
CARG-02,82.54,3543.76,1.47,44.24,72.88,1477.7,27.05,190.55,1794.3,0,NORMAL
PALA-01,82.97,3125.72,0.91,58.66,81.12,1628.7,27.56,116.73,2077.5,0,NORMAL
PALA-02,78.3,2720.51,1.85,52.22,81.41,1615.9,25.98,110.51,897.9,0,NORMAL
PALA-02,75.41,3144.33,3.2,47.91,80.16,1577.0,26.27,192.94,547.5,0,NORMAL
PALA-02,86.33,2963.73,1.36,56.22,83.1,1728.4,26.23,236.88,1196.2,0,NORMAL
CARG-02,82.19,3260.71,0.79,50.39,80.19,1688.4,26.62,179.28,2729.2,0,NORMAL
PALA-01,86.08,3241.3,4.4,53.65,75.02,1891.1,27.19,221.9,3130.1,0,NORMAL
PALA-01,80.26,3260.06,1.92,47.54,80.65,1745.9,25.9,119.83,1488.5,0,NORMAL
PALA-02,80.93,3242.67,2.77,57.25,81.66,1841.0,27.24,176.23,3145.4,0,NORMAL
PALA-01,85.21,3182.91,3.19,54.44,84.65,1699.5,26.56,199.53,1065.7,0,NORMAL
PALA-01,85.3,2987.94,0.87,56.5,86.67,1614.6,27.66,142.19,1363.5,0,NORMAL
CARG-01,85.59,3236.56,1.3,51.86,77.58,1794.3,26.67,126.71,1147.1,0,NORMAL
PALA-03,80.67,3433.41,2.02,55.24,87.69,1584.5,25.28,156.32,883.8,0,NORMAL
PALA-01,84.77,3576.46,1.62,46.72,79.29,1858.9,26.97,172.32,1433.8,0,NORMAL
PALA-02,86.99,3207.16,1.26,65.37,78.96,1630.3,26.41,152.05,1214.1,0,NORMAL
PALA-02,81.53,3226.67,2.46,56.07,79.36,1808.8,26.17,167.3,793.3,0,NORMAL
PALA-01,79.69,3340.08,2.4,62.54,73.19,1765.2,26.82,116.17,1874.2,0,NORMAL
PALA-03,88.04,3518.78,10.66,52.67,79.31,1603.5,25.78,170.46,2902.3,1,FALLA_DESGASTE_RODAMIENTOS
CARG-01,79.05,3162.47,2.14,48.75,86.24,1865.3,26.25,186.53,2596.8,0,NORMAL
CARG-01,84.83,3374.68,2.4,51.54,82.91,1950.5,25.98,169.67,2778.4,0,NORMAL
CARG-01,81.74,3101.89,3.09,53.78,81.91,1630.1,26.95,132.71,1801.3,0,NORMAL
PALA-01,73.71,3309.37,1.51,53.42,82.4,1641.5,26.14,103.55,1304.3,0,NORMAL
CARG-02,108.61,3424.71,3.86,63.31,111.64,1728.2,26.51,163.34,956.8,1,FALLA_TERMICA
CARG-01,69.59,3017.65,1.53,49.72,77.49,1824.1,26.53,139.99,1504.7,0,NORMAL
CARG-02,73.07,3155.47,0.64,50.98,84.62,1866.9,26.79,216.7,1091.9,0,NORMAL
PALA-01,84.37,3421.86,2.05,57.57,81.27,1677.0,26.02,209.66,1944.3,0,NORMAL
CARG-02,84.37,3360.91,1.83,46.07,77.86,1736.5,27.36,94.65,91.7,0,NORMAL
CARG-01,79.13,3436.47,1.06,53.8,82.85,1677.8,27.23,150.75,1684.1,0,NORMAL
CARG-01,82.67,3402.72,4.51,54.71,81.34,1670.4,27.9,133.46,2602.3,0,NORMAL
PALA-01,70.61,3188.6,2.21,56.17,77.77,1656.2,25.68,118.44,1014.0,0,NORMAL
CARG-01,85.18,3645.85,2.13,55.74,76.72,1556.4,26.55,154.08,3056.5,0,NORMAL
CARG-02,83.12,3274.64,2.66,63.94,79.26,1823.6,25.13,132.34,676.5,0,NORMAL
PALA-03,81.79,2699.97,3.75,49.58,78.96,1732.2,25.5,128.03,2776.0,0,NORMAL
PALA-03,82.09,3199.18,1.93,50.78,85.88,1903.1,27.0,124.39,2607.6,0,NORMAL
CARG-02,84.22,3165.55,1.48,57.05,80.14,1818.9,26.31,206.44,1410.8,0,NORMAL
PALA-02,81.87,3393.14,1.68,55.13,79.51,1672.0,25.63,153.06,55.9,0,NORMAL
PALA-03,73.57,3168.79,3.76,55.76,85.52,1583.1,27.02,157.81,380.6,0,NORMAL
PALA-02,91.88,3447.81,3.37,46.97,86.4,1944.1,26.67,204.14,1950.6,0,NORMAL
CARG-02,87.4,3350.46,4.61,64.91,77.67,1516.2,24.49,148.93,3252.8,0,NORMAL
PALA-01,76.22,3069.98,1.29,56.26,76.02,1679.0,27.28,171.2,1582.2,0,NORMAL
PALA-03,80.45,3224.73,1.91,46.09,83.06,1680.8,26.45,134.67,2678.7,0,NORMAL
PALA-03,80.94,3110.4,1.82,57.06,80.17,1642.4,25.96,142.62,592.6,0,NORMAL
CARG-01,86.85,3283.26,14.64,48.48,78.82,1617.8,25.32,164.27,2942.8,1,FALLA_DESGASTE_RODAMIENTOS
PALA-03,72.28,3109.33,3.31,58.65,85.15,1573.4,26.77,167.0,958.8,0,NORMAL
CARG-02,79.75,3263.4,1.93,47.42,79.96,1632.9,26.01,186.09,478.3,0,NORMAL
CARG-02,74.08,3200.98,3.65,59.03,88.67,1713.9,26.28,197.49,1673.2,0,NORMAL
PALA-01,80.72,3222.6,1.84,47.9,81.19,1756.7,26.44,158.13,1791.7,0,NORMAL
PALA-02,79.87,3619.17,1.03,49.13,81.66,1657.0,26.82,197.81,2088.9,0,NORMAL
PALA-01,82.36,3185.11,2.29,54.69,89.96,1656.4,26.63,131.2,1675.9,0,NORMAL
PALA-02,79.28,2901.8,1.48,50.94,82.24,1594.9,27.61,184.72,1505.7,0,NORMAL
PALA-03,78.62,3432.85,1.14,51.23,78.18,1740.1,24.98,134.27,2249.9,0,NORMAL
CARG-02,84.79,3431.43,1.21,46.35,76.92,1725.8,25.94,135.48,2554.9,0,NORMAL
CARG-01,84.05,2893.79,3.47,52.35,79.15,1765.5,27.27,196.09,1463.5,0,NORMAL
PALA-01,84.48,3123.84,5.99,58.42,81.94,1655.1,28.05,81.85,2889.6,0,NORMAL
PALA-01,81.2,3328.45,1.5,63.39,84.64,1610.7,27.33,183.19,1307.5,0,NORMAL
PALA-03,79.43,3344.36,3.1,58.14,74.98,1717.7,26.8,166.94,3142.2,0,NORMAL
PALA-03,81.47,3249.15,2.3,57.42,81.01,1782.5,27.1,165.89,709.1,0,NORMAL
PALA-02,84.26,3253.21,0.85,45.56,86.11,1613.5,27.08,216.64,2065.0,0,NORMAL
CARG-02,72.2,3081.05,5.02,53.86,82.05,1644.7,25.94,122.44,3221.1,0,NORMAL
CARG-02,83.77,2818.03,4.12,50.74,86.42,1573.0,19.78,118.81,802.7,1,FALLA_ELECTRICA
PALA-02,83.39,3618.91,2.08,46.45,74.97,1579.4,25.63,198.84,3450.0,0,NORMAL
CARG-02,82.28,3075.64,2.2,47.64,80.09,1654.4,26.51,152.62,2832.4,0,NORMAL
PALA-02,81.33,3281.77,2.99,57.34,81.48,1619.0,26.01,202.46,1447.1,0,NORMAL
CARG-01,70.45,3221.41,8.08,51.21,83.21,1816.1,26.78,183.06,1740.6,0,NORMAL
PALA-02,80.02,3411.5,2.56,46.62,77.59,1723.6,25.98,171.57,362.3,0,NORMAL
PALA-01,90.05,3270.68,3.21,50.82,82.66,1871.8,26.46,152.71,1595.4,0,NORMAL
CARG-02,82.06,3277.62,1.17,55.45,82.98,1873.0,25.6,151.16,3466.5,0,NORMAL
PALA-02,80.62,2775.82,0.9,50.63,80.71,1721.8,26.11,229.52,3476.1,0,NORMAL
CARG-01,82.08,3100.0,3.99,47.95,82.88,1479.5,27.33,138.58,617.1,0,NORMAL
PALA-02,83.6,3384.03,1.93,49.4,82.27,1767.8,24.91,196.41,101.1,0,NORMAL
PALA-01,84.96,3367.84,3.65,58.42,78.37,1857.3,26.45,127.7,540.7,0,NORMAL
PALA-01,80.97,3078.7,3.31,43.61,80.37,1795.9,27.52,128.77,1992.3,0,NORMAL
PALA-02,83.91,2043.0,1.38,31.61,76.0,1761.9,27.11,166.39,3193.1,1,FALLA_PRESION_HIDRAULICA
PALA-03,89.54,3272.78,1.93,53.42,75.02,1690.2,26.47,154.66,127.3,0,NORMAL
PALA-02,86.53,2726.78,1.76,50.22,82.02,1578.6,27.0,193.63,1237.9,0,NORMAL
PALA-03,92.53,3043.24,1.47,49.21,73.42,1795.1,25.81,150.29,3480.8,0,NORMAL
PALA-03,79.04,2514.01,1.24,33.56,80.03,1696.6,26.99,141.84,1924.7,1,FALLA_PRESION_HIDRAULICA
CARG-01,89.54,3510.11,2.77,58.9,82.65,1757.5,27.38,115.49,1770.6,0,NORMAL
PALA-02,78.44,3337.7,1.32,54.53,81.07,1649.5,26.59,241.79,287.2,0,NORMAL
CARG-02,83.59,3305.32,1.19,51.28,89.74,1959.9,27.2,108.15,1311.7,0,NORMAL
PALA-02,85.3,2898.97,2.08,54.56,82.71,1748.7,25.59,269.07,1601.6,0,NORMAL
PALA-02,79.7,3116.68,1.51,56.02,79.93,1674.4,25.47,183.46,1781.4,0,NORMAL
PALA-01,82.4,3196.87,1.88,53.44,83.43,1583.6,27.03,175.75,3147.0,0,NORMAL
PALA-02,86.1,4108.86,2.06,56.16,75.75,1552.2,28.38,242.58,3180.2,1,FALLA_SOBRECARGA
PALA-01,78.8,3186.96,3.78,52.23,85.0,1794.5,26.47,179.12,1505.0,0,NORMAL
PALA-03,89.51,3483.86,1.73,38.24,78.98,1650.1,27.11,105.68,140.2,0,NORMAL
PALA-01,75.77,3152.47,3.91,53.03,85.43,1666.0,24.05,154.23,3043.4,0,NORMAL
PALA-02,90.73,3188.63,2.91,57.42,82.6,1654.9,26.89,198.45,2009.4,0,NORMAL
CARG-01,86.51,3383.12,3.36,54.15,83.5,1589.0,26.01,109.51,646.0,0,NORMAL
PALA-02,81.6,2994.49,0.41,55.72,78.78,1685.2,28.0,182.9,2163.3,0,NORMAL
PALA-01,80.19,3098.76,2.07,52.64,76.42,1726.8,27.02,147.32,2035.3,0,NORMAL
PALA-01,79.72,3117.21,1.81,53.04,76.35,1599.2,26.47,179.74,1287.3,0,NORMAL
CARG-01,81.39,3260.01,1.61,54.85,74.14,1759.8,25.96,113.01,257.7,0,NORMAL
PALA-01,81.78,3187.91,2.53,63.72,79.47,1573.2,27.43,206.42,137.1,0,NORMAL
PALA-02,87.65,3193.6,2.21,58.21,78.65,1667.1,27.45,184.29,2432.0,0,NORMAL
PALA-03,90.86,3130.33,4.53,57.55,85.05,1763.8,25.75,130.56,384.7,0,NORMAL
PALA-03,82.9,3057.25,3.36,55.02,76.87,1718.4,27.34,132.8,3201.0,0,NORMAL
PALA-03,78.19,3359.65,1.73,47.34,89.78,1523.0,27.21,204.46,556.9,0,NORMAL
CARG-01,79.54,3189.2,1.5,60.13,76.99,1385.6,26.62,145.05,1948.5,0,NORMAL
PALA-01,81.18,3361.42,1.13,58.54,77.37,1788.0,27.06,130.52,2722.0,0,NORMAL
PALA-02,77.36,3049.91,3.23,55.83,75.08,1802.8,26.85,178.26,3008.8,0,NORMAL
PALA-02,76.69,3130.26,12.48,53.78,81.04,1772.5,25.57,182.54,2972.8,1,FALLA_DESGASTE_RODAMIENTOS
PALA-01,91.44,3210.19,3.97,56.73,79.71,1692.7,26.69,140.55,1965.0,0,NORMAL
PALA-02,83.36,3226.98,2.06,52.84,80.57,1690.2,26.3,210.12,873.5,0,NORMAL
PALA-02,78.25,3385.79,3.36,57.64,82.63,1707.2,25.53,159.94,751.1,0,NORMAL
PALA-03,85.67,3172.51,2.97,49.81,84.93,1790.2,25.77,191.94,1595.8,0,NORMAL
PALA-03,76.7,3384.41,2.0,44.45,76.32,1704.0,25.07,191.83,2220.9,0,NORMAL
PALA-02,77.07,3317.49,2.26,47.99,81.08,1764.9,25.01,113.67,3022.7,0,NORMAL
CARG-01,78.39,3230.77,1.01,54.71,84.42,1877.7,25.94,200.53,1786.9,0,NORMAL
PALA-02,89.45,3078.77,5.09,52.49,76.62,1604.0,27.29,195.8,2468.8,0,NORMAL
PALA-02,80.86,3386.24,2.15,53.26,92.06,1697.8,25.37,171.73,2430.7,0,NORMAL
PALA-03,71.01,3083.26,0.39,47.52,90.36,1617.0,25.44,75.6,458.0,0,NORMAL
PALA-01,87.45,2129.21,1.62,32.44,80.7,1672.8,27.93,168.2,2862.3,1,FALLA_PRESION_HIDRAULICA
PALA-01,80.62,3240.29,0.99,48.82,76.57,1707.9,25.64,128.18,1534.1,0,NORMAL
PALA-02,73.68,3212.72,4.44,56.48,77.09,1614.4,26.42,112.22,246.3,0,NORMAL
CARG-02,80.57,3179.92,1.75,46.93,81.93,1525.1,26.8,154.51,2014.3,0,NORMAL
CARG-01,84.34,3102.03,1.15,49.81,83.56,1563.2,26.24,83.71,3179.7,0,NORMAL
PALA-01,83.82,2958.95,2.19,49.13,73.63,1773.2,26.36,156.36,2669.7,0,NORMAL
CARG-01,90.09,3502.68,2.59,56.87,77.22,1639.8,25.76,198.23,464.2,0,NORMAL
CARG-01,78.16,3161.49,3.43,51.69,81.57,1693.8,25.88,179.22,2809.2,0,NORMAL
PALA-03,82.21,3226.94,0.73,56.12,75.38,1725.9,26.66,201.03,207.0,0,NORMAL
CARG-01,78.85,3225.84,1.41,59.7,79.81,1828.9,25.44,148.87,2034.1,0,NORMAL
PALA-02,75.06,3447.21,2.15,62.9,82.72,1685.9,27.54,175.86,446.9,0,NORMAL
PALA-01,85.98,3597.97,2.48,55.16,80.35,1749.6,24.97,121.9,2127.9,0,NORMAL
PALA-03,84.08,3278.77,2.63,48.49,78.06,1584.2,26.57,91.9,577.6,0,NORMAL
PALA-03,83.28,3221.74,1.61,60.26,81.35,1700.7,25.55,121.11,3133.4,0,NORMAL
PALA-03,83.92,3047.78,1.35,61.56,83.03,1602.7,26.78,134.12,2299.6,0,NORMAL
PALA-03,78.92,2990.15,0.87,53.7,77.32,1703.1,25.62,132.7,1566.2,0,NORMAL
CARG-02,77.47,2930.68,2.37,60.59,82.38,1735.3,26.87,202.98,3180.0,0,NORMAL
CARG-02,82.17,1761.71,1.04,25.95,82.3,1691.9,27.05,154.7,646.2,1,FALLA_PRESION_HIDRAULICA
CARG-02,87.23,2873.65,1.8,45.7,83.08,1669.2,27.12,234.99,3079.7,0,NORMAL
CARG-01,89.24,3444.19,1.16,50.84,82.05,1752.3,26.01,213.37,440.9,0,NORMAL
CARG-02,85.58,3326.16,1.85,51.47,81.52,1671.6,27.61,124.69,2714.1,0,NORMAL
PALA-01,82.13,3204.7,1.99,52.18,80.38,1670.3,26.44,195.92,542.6,0,NORMAL
PALA-02,83.21,3449.69,2.59,49.33,79.8,1593.7,26.37,196.64,580.2,0,NORMAL
PALA-02,82.05,3057.19,0.91,49.18,83.89,1780.7,26.84,147.41,3022.6,0,NORMAL
CARG-01,77.38,3102.4,2.76,60.73,80.62,1714.9,25.09,160.69,1594.8,0,NORMAL
PALA-03,82.11,2901.92,2.83,45.32,83.14,1662.4,26.22,136.93,928.4,0,NORMAL
CARG-01,75.99,3389.38,1.21,50.38,83.08,1595.4,26.69,243.42,2322.3,0,NORMAL
PALA-01,81.44,1684.02,1.16,29.5,77.24,2000.4,25.93,216.57,3022.6,1,FALLA_PRESION_HIDRAULICA
PALA-02,89.36,3252.83,1.51,51.21,79.73,1358.0,26.37,149.81,1483.9,0,NORMAL
CARG-01,85.7,3430.46,3.91,56.0,80.79,1629.0,27.74,214.68,1036.3,0,NORMAL
PALA-01,77.85,3496.75,0.83,51.99,81.36,1662.1,25.76,144.42,1004.1,0,NORMAL
PALA-02,81.67,3244.75,2.72,56.19,82.72,1830.5,27.04,193.28,2404.6,0,NORMAL
PALA-02,78.25,3319.16,2.35,48.81,81.71,1682.3,25.9,168.96,2488.9,0,NORMAL
PALA-02,81.72,3087.31,4.15,44.71,81.17,1741.8,26.47,156.9,3201.2,0,NORMAL
CARG-01,86.68,3553.01,2.95,51.99,79.26,1667.1,26.83,124.33,122.8,0,NORMAL
PALA-02,84.94,3220.09,0.42,45.06,85.23,1941.2,27.06,139.66,523.0,0,NORMAL
PALA-03,93.18,3264.45,3.29,53.67,82.39,1767.4,26.7,181.32,2084.0,0,NORMAL
PALA-01,87.37,3176.77,8.17,48.32,80.55,1642.0,27.0,162.44,3332.3,1,FALLA_DESGASTE_RODAMIENTOS
CARG-01,82.92,2466.1,1.67,28.97,79.44,1804.4,26.26,148.36,1602.6,1,FALLA_PRESION_HIDRAULICA
PALA-02,85.05,3285.93,1.04,61.36,82.12,1690.3,26.06,210.93,3248.5,0,NORMAL
PALA-03,81.09,3386.97,2.93,55.37,81.12,1939.2,27.23,164.53,383.3,0,NORMAL
CARG-01,76.93,3313.71,0.76,46.32,74.9,1882.2,24.93,160.05,2286.6,0,NORMAL
PALA-01,87.88,3210.33,1.91,53.76,77.04,1755.3,26.08,141.17,2824.3,0,NORMAL
CARG-02,86.54,3417.3,4.22,53.29,86.22,1691.6,26.2,170.33,465.6,0,NORMAL
PALA-03,80.92,3312.16,3.0,43.66,82.48,1643.8,26.54,180.75,2280.8,0,NORMAL
PALA-02,83.23,3077.02,2.47,55.74,78.44,1825.9,27.12,165.16,2919.1,0,NORMAL
PALA-01,87.58,3071.94,1.58,58.76,79.51,1894.2,26.57,180.6,763.2,0,NORMAL
CARG-02,85.81,3276.79,3.21,51.89,77.55,1685.0,26.23,136.89,515.4,0,NORMAL
CARG-01,75.42,3413.34,1.41,52.54,78.9,1773.9,27.07,122.08,274.6,0,NORMAL
PALA-01,83.1,3545.1,2.66,51.21,85.1,1780.7,26.63,150.95,2564.5,0,NORMAL
PALA-02,81.25,2930.1,3.37,55.93,80.28,1826.8,26.5,174.91,1478.2,0,NORMAL
